BOROUGH,BLOCK,LOT,ADDRESS,ZIP CODE,DEVELOPMENT,MANAGED BY,CD#,FACILITY
BRONX,3637,1,1770 STORY AVENUE,10473,MONROE,MONROE,9,GROUNDS SHOP
BRONX,3637,1,1802 STORY AVENUE,10473,MONROE,MONROE,9,MAINTENANCE SHOP
BRONX,3637,1,1800 STORY AVENUE,10473,MONROE,MONROE,9,GROUNDS STORAGE ROOM
BRONX,3637,1,1760 STORY AVENUE,10473,MONROE,MONROE,9,ELECTRICIAN SHOP
BRONX,3637,1,1762 STORY AVENUE,10473,MONROE,MONROE,9,ELEVATOR SHOP
BRONX,3637,1,805 TAYLOR AVENUE,10473,MONROE,MONROE,9,MAINTENANC SHOP
BRONX,3637,1,877 TAYLOR AVENUE,10473,MONROE,MONROE,9,PAINT-SPRAYER SHOP/DEPARTMENT OF PROBATION STAFF ROOM
BRONX,3637,1,875 TAYLOR AVENUE,10473,MONROE,MONROE,9,EXTERMINATOR SHOP
BRONX,3663,1,1775 STORY AVENUE,10473,MONROE,MONROE,9,DEVELOPMENT MAINTENANCE AREA
BRONX,3663,1,1779 STORY AVENUE,10473,MONROE,MONROE,9,DEVELOPMENT MANAGEMENT OFFICE
BRONX,3663,1,1785 STORY AVENUE,10473,MONROE,MONROE,9,BOILER
BRONX,3663,1,1755 STORY AVENUE,10473,MONROE,MONROE,9,STOVE AND REFRIGERATOR STORAGE ROOM
BRONX,3663,1,1757 STORY AVENUE,10473,MONROE,MONROE,9,PLASTERERS SHOP
BRONX,3663,1,1815 STORY AVENUE,10473,MONROE,MONROE,9,GLAZIERS SHOP
BRONX,3663,1,1817 STORY AVENUE,10473,MONROE,MONROE,9,BRICKLAYERS SHOP
BRONX,3714,36,1057 BOYNTON AVENUE,10472,BOYNTON AVENUE REHAB,BRONX RIVER,9,NURSERY SCHOOL
BRONX,3715,23,1044 BOYNTON AVENUE,10472,BOYNTON AVENUE REHAB,BRONX RIVER,9,BOILER
BRONX,3715,25,1048 BOYNTON AVENUE,10472,BOYNTON AVENUE REHAB,BRONX RIVER,9,BOILER
BRONX,3715,27,1052 BOYNTON AVENUE,10472,BOYNTON AVENUE REHAB,BRONX RIVER,9,DEVELOPMENT GROUNDS
BRONX,3723,1,1725 BRUCKNER BOULEVARD,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3723,1,1715 BRUCKNER BOULEVARD,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3723,1,1055 ROSEDALE AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3723,1,1010 SOUNDVIEW AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3723,1,1020 SOUNDVIEW AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3723,1,1050 SOUNDVIEW AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3723,1,1040 SOUNDVIEW AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,X-SHOP
BRONX,3723,1,1716 WATSON AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3723,1,1720 WATSON AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,PLASTERERS SHOP
BRONX,3723,1,1730 WATSON AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3723,1,1670 WATSON AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3723,1,1690 WATSON AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3725,1,1065 BEACH AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,CHILDREN CENTER
BRONX,3725,1,1075 BEACH AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3725,1,1085 BEACH AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3725,1,1755 BRUCKNER BOULEVARD,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3725,1,1781 BRUCKNER BOULEVARD,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,CARPENTERS SHOP/GLAZIERS SHOP/EXTERMINATOR SHOP
BRONX,3725,1,1775 BRUCKNER BOULEVARD,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3725,1,1791 BRUCKNER BOULEVARD,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3725,1,1090 ROSEDALE AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,DEVELOPMENT MANAGEMENT OFFICE
BRONX,3725,1,1040 ROSEDALE AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3725,1,1000 ROSEDALE AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,COMMUNITY CENTER/BOILER
BRONX,3725,1,1740 WATSON AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3725,1,1744 WATSON AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,STOREROOM
BRONX,3725,1,1750 WATSON AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,BOILER
BRONX,3725,1,1760 WATSON AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,PAINT SHOP
BRONX,3725,1,1780 WATSON AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,GROUNDS SHOP
BRONX,3725,1,1744GAR WATSON AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,GARAGE
BRONX,3725,1,1744REAR WATSON AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,QUONSET HUT
BRONX,3730,1,1060 BEACH AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,BRICKLAYERS SHOP
BRONX,3730,1,1805 BRUCKNER BOULEVARD,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3730,1,1815 BRUCKNER BOULEVARD,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3730,1,1825 BRUCKNER BOULEVARD,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3730,1,1810 WATSON AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3730,1,1818 WATSON AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,COMMUNITY OPERATIONS FACILITY
BRONX,3730,1,1824 WATSON AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3730,1,1836 WATSON AVENUE,10472,SOTOMAYOR HOUSES,SOTOMAYOR HOUSES,9,
BRONX,3737,1,1471 WATSON AVENUE,10472,1471 WATSON AVENUE,SOTOMAYOR HOUSES,9,BOILER
BRONX,3737,1,1473 WATSON AVENUE,10472,1471 WATSON AVENUE,SOTOMAYOR HOUSES,9,
BRONX,3866,31,1350 MANOR AVENUE,10472,BRONX RIVER ADDITION,BRONX RIVER,9,COMMUNITY OPERATIONS FACILITY
BRONX,3866,31,1352 MANOR AVENUE,10472,BRONX RIVER ADDITION,BRONX RIVER,9,
BRONX,3868,33,1630 EAST 174TH STREET,10472,BRONX RIVER ADDITION,BRONX RIVER,9,BRICKLAYERS SHOP/ROOFER SHOP
BRONX,3868,33,1632 EAST 174TH STREET,10472,BRONX RIVER ADDITION,BRONX RIVER,9,
BRONX,3886,2,1460 BRONX RIVER AVENUE,10472,BRONX RIVER,BRONX RIVER,9,BULK STOREROOM/ MAINTENANCE SHOP/ STOREROOM
BRONX,3886,2,1440 BRONX RIVER AVENUE,10472,BRONX RIVER,BRONX RIVER,9,
BRONX,3886,2,1420 BRONX RIVER AVENUE,10472,BRONX RIVER,BRONX RIVER,9,
BRONX,3886,2,1619 EAST 174TH STREET,10472,BRONX RIVER,BRONX RIVER,9,SENIOR CENTER/COMMUNITY CENTER
BRONX,3886,2,1625 EAST 174TH STREET,10472,BRONX RIVER,BRONX RIVER,9,COMMUNITY OPERATIONS FACILITY
BRONX,3886,2,1629 EAST 174TH STREET,10472,BRONX RIVER,BRONX RIVER,9,
BRONX,3886,2,1635 EAST 174TH STREET,10472,BRONX RIVER,BRONX RIVER,9,EXTERMINATOR SHOP/JANITORIAL SUPPLY ROOM (STORAGE)/ PAINT SHOP/ X-SHOP
BRONX,3886,2,1605 EAST 174TH STREET,10472,BRONX RIVER,BRONX RIVER,9,DEVELOPMENT MANAGEMENT OFFICE
BRONX,3886,2,1609 EAST 174TH STREET,10472,BRONX RIVER,BRONX RIVER,9,
BRONX,3886,2,1615 EAST 174TH STREET,10472,BRONX RIVER,BRONX RIVER,9,
BRONX,3886,2,1571 EAST 174TH STREET,10472,BRONX RIVER,BRONX RIVER,9,
BRONX,3886,2,1575 EAST 174TH STREET,10472,BRONX RIVER,BRONX RIVER,9,BOILER/ PLASTERERS SHOP/ PLASTERER STORAGE ROOM
BRONX,3886,2,1585 EAST 174TH STREET,10472,BRONX RIVER,BRONX RIVER,9,COMMUNITY OPERATIONS FACILITY
BRONX,3886,2,1595 EAST 174TH STREET,10472,BRONX RIVER,BRONX RIVER,9,
BRONX,3886,2,1555 EAST 174TH STREET,10472,BRONX RIVER,BRONX RIVER,9,CHILDREN CENTER
BRONX,3886,2,1455 HARROD AVENUE,10472,BRONX RIVER,BRONX RIVER,9,CABINET STORAGE ROOM
BRONX,3886,2,1431 HARROD AVENUE,10472,BRONX RIVER,BRONX RIVER,9,
BRONX,3886,2,1435 HARROD AVENUE,10472,BRONX RIVER,BRONX RIVER,9,LAUNDRY/GLAZIERS SHOP/PLUMBERS SHOP/STORAGE ROOM
BRONX,3963,43,2125 GLEBE AVENUE,10462,GLEBE AVENUE-WESTCHESTER AVENUE,SOTOMAYOR HOUSES,10,SENIOR CENTER/LAUNDRY
BRONX,3963,43,2127 GLEBE AVENUE,10462,GLEBE AVENUE-WESTCHESTER AVENUE,SOTOMAYOR HOUSES,10,ELEVATOR SERVICE AREA #7
BRONX,4171,24,3031 MIDDLETOWN ROAD,10461,MIDDLETOWN PLAZA,EASTCHESTER GARDENS,10,SATELLITE DEVELOPMENT MANAGEMENT OFFICE
BRONX,4171,24,3033 MIDDLETOWN ROAD,10461,MIDDLETOWN PLAZA,EASTCHESTER GARDENS,10,BOILER/ LAUNDRY/ MAINTENANCE SHOP
BRONX,4171,24,3035 MIDDLETOWN ROAD,10461,MIDDLETOWN PLAZA,EASTCHESTER GARDENS,10,SENIOR CENTER
BRONX,4226,70,1200 WATERS PLACE,10461,NON DEVELOPMENT FACILITY,RENTED PROPERTY,11,BRONX BOROUGH PROPERTY MANAGEMENT OFFICE/ BRONX COMMUNITY PROGRAMS AND DEVELOPMENT BOROUGH OFFICE/ NYCHA FAMILY SERVICES OFFICE/ CPD BOROUGH FIELD OFFICE/ LHD SECTION 8 INSPECTORS/HEATING MANAGEMENT SERVICES DEPARTMENT (PARTIAL HMSD)/ HEALTHY HOMES/ OMAR/ QUALITY ASSURANCE DEPARTMENT (QAD)/ RESIDENT ENGAGEMENT DEPARTMENT (CEP/RED)
BRONX,4349,1,780 ASTOR AVENUE,10467,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4349,1,790 ASTOR AVENUE,10467,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4349,1,810 ASTOR AVENUE,10467,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4349,1,816 ASTOR AVENUE,10467,PELHAM PARKWAY,PELHAM PARKWAY,11,STORAGE ROOM/ X-SHOP
BRONX,4349,1,820 ASTOR AVENUE,10467,PELHAM PARKWAY,PELHAM PARKWAY,11,REFRIGERATOR & STOVE SHOP
BRONX,4349,1,840 ASTOR AVENUE,10467,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4349,1,860 ASTOR AVENUE,10467,PELHAM PARKWAY,PELHAM PARKWAY,11,PLASTERERS SHOP
BRONX,4349,1,2255 BRONXWOOD AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4349,1,2245 BRONXWOOD AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4349,1,2225 BRONXWOOD AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4349,1,2215 BRONXWOOD AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4349,1,785 PELHAM PARKWAY NORTH,10467,PELHAM PARKWAY,PELHAM PARKWAY,11,COMMUNITY CENTER
BRONX,4349,1,795 PELHAM PARKWAY NORTH,10467,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4349,1,805 PELHAM PARKWAY NORTH,10467,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4349,1,815 PELHAM PARKWAY NORTH,10467,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4349,1,2280 WALLACE AVENUE,10467,PELHAM PARKWAY,PELHAM PARKWAY,11,CHILDREN CENTER
BRONX,4349,1,2250 WALLACE AVENUE,10467,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4349,1,2220 WALLACE AVENUE,10467,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4349,1,2222 WALLACE AVENUE,10467,PELHAM PARKWAY,PELHAM PARKWAY,11,CHILDREN CENTER
BRONX,4363,1,2384 PAULDING AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4363,1,2354 PAULDING AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4363,1,2324 PAULDING AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4363,1,2385 WILLIAMSBRIDGE ROAD,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4363,1,2355 WILLIAMSBRIDGE ROAD,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4363,1,2325 WILLIAMSBRIDGE ROAD,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4431,1,2430 BOSTON ROAD,10467,BOSTON ROAD PLAZA,PELHAM PARKWAY,11,COMMON ROOM/ELEVATOR SERVICE-BRONX NORTH & BRONX SOUTH
BRONX,4431,1,2440 BOSTON ROAD,10467,BOSTON ROAD PLAZA,PELHAM PARKWAY,11,BOILER/LAUNDRY/STORAGE ROOM
BRONX,4431,1,2424 BOSTON ROAD,10467,BOSTON ROAD PLAZA,PELHAM PARKWAY,11,SENIOR CENTER/BOILER
BRONX,4444,1,2450 BRONXWOOD AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,GARDEN SHOP/ DISASTER VAULT
BRONX,4444,1,2460 BRONXWOOD AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4444,1,2420 BRONXWOOD AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,DEVELOPMENT MANAGEMENT OFFICE
BRONX,4444,1,2430 BRONXWOOD AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4444,1,910 MACE AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4444,1,920 MACE AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4444,1,928 MACE AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4444,1,948 MACE AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4444,1,930 MACE AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4444,1,950 MACE AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4444,1,915 WARING AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,DEVELOPMENT MAINTENANCE OFFICE/ELEVATOR SHOP/ PROJECT STOREROOM/ STOREROOM
BRONX,4444,1,925 WARING AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4444,1,935 WARING AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,BOILER/EXTERMINATOR SHOP/PLUMBERS SHOP
BRONX,4444,1,955 WARING AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,ROOFTOP LEASE LOCATION/CARPENTERS SHOP/ GLAZER SHOP
BRONX,4444,1,975 WARING AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,SENIOR CENTER/LAUNDRY
BRONX,4444,1,981 WARING AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4444,1,985 WARING AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,BRICKLAYERS SHOP/ PLASTERERS SHOP/ CONTRACTOR PAINT SHOP/ NYCHA PAINT SHOP A & B
BRONX,4444,1,991 WARING AVENUE,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,MAINTENANCE SHOP
BRONX,4444,1,2455 WILLIAMSBRIDGE ROAD,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4444,1,2445 WILLIAMSBRIDGE ROAD,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,ROOFTOP LEASE LOCATION
BRONX,4444,1,2425 WILLIAMSBRIDGE ROAD,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,SPECIAL PROGRAM
BRONX,4444,1,2415 WILLIAMSBRIDGE ROAD,10469,PELHAM PARKWAY,PELHAM PARKWAY,11,
BRONX,4507,48,660 ARNOW AVENUE,10467,PARKSIDE,PARKSIDE,11,
BRONX,4507,48,2825 OLINVILLE AVENUE,10467,PARKSIDE,PARKSIDE,11,
BRONX,4542,100,680 ADEE AVENUE,10467,PARKSIDE,PARKSIDE,11,
BRONX,4542,100,640 ADEE AVENUE,10467,PARKSIDE,PARKSIDE,11,
BRONX,4542,100,644 ADEE AVENUE,10467,PARKSIDE,PARKSIDE,11,SENIOR CENTER
BRONX,4542,100,646 ADEE AVENUE,10467,PARKSIDE,PARKSIDE,11,
BRONX,4542,100,650 ADEE AVENUE,10467,PARKSIDE,PARKSIDE,11,PLASTERERS SHOP
BRONX,4542,100,652 ADEE AVENUE,10467,PARKSIDE,PARKSIDE,11,
BRONX,4542,100,666 ADEE AVENUE,10467,PARKSIDE,PARKSIDE,11,EXTERMINATOR SHOP
BRONX,4542,100,670 ADEE AVENUE,10467,PARKSIDE,PARKSIDE,11,PAINT SHOP
BRONX,4542,100,635 ARNOW AVENUE,10467,PARKSIDE,PARKSIDE,11,BOILER
BRONX,4542,100,669 ARNOW AVENUE,10467,PARKSIDE,PARKSIDE,11,CARETAKER X-SHOP
BRONX,4542,100,665 ARNOW AVENUE,10467,PARKSIDE,PARKSIDE,11,
BRONX,4542,100,671 ARNOW AVENUE,10467,PARKSIDE,PARKSIDE,11,TENANT ASSOCIATION ROOM
BRONX,4542,100,649 ARNOW AVENUE,10467,PARKSIDE,PARKSIDE,11,
BRONX,4542,100,645 ARNOW AVENUE,10467,PARKSIDE,PARKSIDE,11,
BRONX,4542,100,2910 BRONX PARK EAST,10467,PARKSIDE,PARKSIDE,11,
BRONX,4542,100,2950 BRONX PARK EAST,10467,PARKSIDE,PARKSIDE,11,
BRONX,4542,100,2968 BRONX PARK EAST,10467,PARKSIDE,PARKSIDE,11,
BRONX,4542,100,2970 BRONX PARK EAST,10467,PARKSIDE,PARKSIDE,11,
BRONX,4542,100,2972 BRONX PARK EAST,10467,PARKSIDE,PARKSIDE,11,COMMUNITY CENTER
BRONX,4542,100,2973 WHITE PLAINS ROAD,10467,PARKSIDE,PARKSIDE,11,DEVELOPMENT MAINTENANCE OFFICE/ STOREROOM
BRONX,4542,100,2975 WHITE PLAINS ROAD,10467,PARKSIDE,PARKSIDE,11,
BRONX,4542,100,2955 WHITE PLAINS ROAD,10467,PARKSIDE,PARKSIDE,11,CARPENTERS SHOP/ GROUNDS SHOP
BRONX,4542,100,2959 WHITE PLAINS ROAD,10467,PARKSIDE,PARKSIDE,11,
BRONX,4542,100,2963 WHITE PLAINS ROAD,10467,PARKSIDE,PARKSIDE,11,DEVELOPMENT MANAGEMENT OFFICE/LAUNDRY
BRONX,4542,100,2945 WHITE PLAINS ROAD,10467,PARKSIDE,PARKSIDE,11,
BRONX,4581,1,1255 ADEE AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,ROOFTOP LEASE LOCATION
BRONX,4581,1,1245 ADEE AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,
BRONX,4581,1,1219 ADEE AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,
BRONX,4581,1,1221 ADEE AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,MAINTENANCE AREA
BRONX,4581,1,1161 ADEE AVENUE,10469,EASTCHESTER GARDENS,NYC DEPT OF PARKS,11,PLAYGROUND (MANAGED BY NYC DEPARTMENT OF PARKS & RECREATION)
BRONX,4581,1,3055 BOUCK AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,
BRONX,4581,1,1130 BURKE AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,DEVELOPMENT MANAGEMENT OFFICE
BRONX,4581,1,1134 BURKE AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,ROOFTOP LEASE LOCATION
BRONX,4581,1,1140 BURKE AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,CARPENTERS STORAGE/ GLAZIERS SHOP/ PLUMBERS SHOP
BRONX,4581,1,1160 BURKE AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,GARDEN STORAGE AREA
BRONX,4581,1,1166 BURKE AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,CARPENTERS SHOP/ GARDEN SHOP/ JANITORIAL SUPPLY STOREROOM/ MAINTENANCE STOREROOM
BRONX,4581,1,1170 BURKE AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,DEVELOPMENT MAINTENANCE OFFICE/ CARPENTERS SHOP/ GARDEN SHOP/ JANITORIAL SUPPLY STOREROOM/ MAINTENANCE STOREROOM
BRONX,4581,1,1210 BURKE AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,BOILER
BRONX,4581,1,1216 BURKE AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,BULK  MISC STOREROOM
BRONX,4581,1,1220 BURKE AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,DEVELOPMENT MAINTENANCE AREA/ BRICKLAYERS SHOP/ PLASTERERS SHOP/ ROOFERS SHOP/ X-SHOP
BRONX,4581,1,1230 BURKE AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,DEVELOPMENT MAINTENANCE AREA
BRONX,4581,1,1236 BURKE AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,EXTERMINATOR SHOP
BRONX,4581,1,1240 BURKE AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,NYCHA PAINT SHOP/ CONTRACTOR PAINT SHOP
BRONX,4581,1,1246 BURKE AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,SENIOR CENTER
BRONX,4581,1,1260 BURKE AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,
BRONX,4581,1,3016 YATES AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,COMMUNITY CENTER
BRONX,4581,1,3020 YATES AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,
BRONX,4581,1,3010 YATES AVENUE,10469,EASTCHESTER GARDENS,EASTCHESTER GARDENS,11,ROOFTOP LEASE LOCATION
BRONX,4629,50,712 GUN HILL ROAD,10467,GUN HILL,GUN HILL,12,
BRONX,4629,50,740 GUN HILL ROAD,10467,GUN HILL,GUN HILL,12,
BRONX,4629,50,744 GUN HILL ROAD,10467,GUN HILL,GUN HILL,12,COMMUNITY OPERATIONS FACILITY
BRONX,4629,50,3435 HOLLAND AVENUE,10467,GUN HILL,GUN HILL,12,
BRONX,4629,50,3445 HOLLAND AVENUE,10467,GUN HILL,GUN HILL,12,SENIOR CENTER
BRONX,4629,50,3415 HOLLAND AVENUE,10467,GUN HILL,GUN HILL,12,DEVELOPMENT MAINTENANCE OFFICE
BRONX,4629,50,711 MAGENTA STREET,10467,GUN HILL,GUN HILL,12,DEVELOPMENT GROUNDS/GARDEN SHOP/EXTERMINATOR SHOP
BRONX,4629,50,731 MAGENTA STREET,10467,GUN HILL,GUN HILL,12,DEVELOPMENT MANAGEMENT OFFICE/LAUNDRY
BRONX,4629,50,735 MAGENTA STREET,10467,GUN HILL,GUN HILL,12,BOILER/ STOREROOM
BRONX,4629,50,745 MAGENTA STREET,10467,GUN HILL,GUN HILL,12,COMMUNITY CENTER
BRONX,4629,50,3440 WHITE PLAINS ROAD,10467,GUN HILL,GUN HILL,12,CHILDREN CENTER
BRONX,4629,50,3444 WHITE PLAINS ROAD,10467,GUN HILL,GUN HILL,12,ELEVATOR SHOP/ PAINT SHOP/ PLASTERERS SHOP/ X-SHOP
BRONX,4629,50,3450 WHITE PLAINS ROAD,10467,GUN HILL,GUN HILL,12,COMMUNITY OPERATIONS FACILITY
BRONX,4781,29,3027 EDSON AVENUE,10469,FHA REPOSSESSED HOUSES (GROUP III),BAISLEY PARK,12,
BRONX,4905,1,1165 EAST 229TH STREET,10466,POLICE SERVICE AREA #8 SATELLITE,NYPD HOUSING BUREAU,12,PSA #8 SATELLITE OFFICE IS LOCATED IN EDENWALD DEVELOPMENT (BLDG #17)
BRONX,5263,40,3475 BIVONA STREET,10475,BOSTON SECOR,BOSTON SECOR,12,
BRONX,5263,40,3485 BIVONA STREET,10475,BOSTON SECOR,BOSTON SECOR,12,BOILER/ HPT SHOP
BRONX,5263,40,3545 BIVONA STREET,10475,BOSTON SECOR,BOSTON SECOR,12,
BRONX,5263,40,3555 BIVONA STREET,10475,BOSTON SECOR,BOSTON SECOR,12,LAUNDRY
BRONX,5263,40,3565 BIVONA STREET,10475,BOSTON SECOR,BOSTON SECOR,12,
BRONX,5263,70,3540 BIVONA STREET,10475,BOSTON SECOR,BOSTON SECOR,12,SENIOR CENTER/COMMUNITY CENTER
BRONX,5263,70,3550 BIVONA STREET,10475,BOSTON SECOR,BOSTON SECOR,12,BRICKLAYERS SHOP/ ELEVATOR SHOP
BRONX,5263,70,3560 BIVONA STREET,10475,BOSTON SECOR,BOSTON SECOR,12,
BRONX,5263,70,3570 BIVONA STREET,10475,BOSTON SECOR,BOSTON SECOR,12,DEVELOPMENT MANAGEMENT OFFICE
BRONX,5263,70,3580 BIVONA STREET,10475,BOSTON SECOR,BOSTON SECOR,12,DEVELOPMENT MAINTENANCE AREA/ MAINTENANCE SHOP/ STOREROOM
BRONX,5263,70,3540 BIVONA STREET,10475,BOSTON SECOR,BOSTON SECOR,12,SCHOOL (BUILDING IS LEASED TO THE DEPARTMENT OF EDUCATION)
BRONX,5263,70,2175 REEDS MILL LANE,10475,BOSTON SECOR,BOSTON SECOR,12,CONTRACTOR PAINT SHOP/EXTERMINATOR SHOP/GARDEN SHOP/HOUSING PAINT SHOP/PLASTERERS SHOP/REFRIGERATOR STOREROOM/ROOFTOP LEASE LOCATION
